	timestamp	nose_x	nose_y	nose_z	nose_c	neck_x	neck_y	neck_z	neck_c	rshoulder_x	rshoulder_y	rshoulder_z	rshoulder_c	relbow_x	relbow_y	relbow_z	relbow_c	rwrist_x	rwrist_y	rwrist_z	rwrist_c	lshoulder_x	lshoulder_y	lshoulder_z	lshoulder_c	lelbow_x	lelbow_y	lelbow_z	lelbow_c	lwrist_x	lwrist_y	lwrist_z	lwrist_c	midhip_x	midhip_y	midhip_z	midhip_c	rhip_x	rhip_y	rhip_z	rhip_c	rknee_x	rknee_y	rknee_z	rknee_c	rankle_x	rankle_y	rankle_z	rankle_c	lhip_x	lhip_y	lhip_z	lhip_c	lknee_x	lknee_y	lknee_z	lknee_c	lankle_x	lankle_y	lankle_z	lankle_c	reye_x	reye_y	reye_z	reye_c	leye_x	leye_y	leye_z	leye_c	rear_x	rear_y	rear_z	rear_c	lear_x	lear_y	lear_z	lear_c	lbigtoe_x	lbigtoe_y	lbigtoe_z	lbigtoe_c	lsmalltoe_x	lsmalltoe_y	lsmalltoe_z	lsmalltoe_c	lheel_x	lheel_y	lheel_z	lheel_c	rbigtoe_x	rbigtoe_y	rbigtoe_z	rbigtoe_c	rsmalltoe_x	rsmalltoe_y	rsmalltoe_z	rsmalltoe_c	rheel_x	rheel_y	rheel_z	rheel_c
32	1712927093.644442	348.572	102.619	19	0.519092	348.526	106.366	19	0.807585	348.163	106.245	19	0.812557	344.622	117.797	19	0.776762	344.64	132.865	19	0.760741	352.312	106.479	18	0.680581	355.866	125.29	19	0.563629	352.065	132.819	19	0.593754	348.232	136.481	19	0.915025	344.796	136.444	19	0.930241	344.687	159.387	20	0.859007	344.544	181.98	21	0.653334	348.441	136.518	19	0.850532	348.142	162.988	20	0.894504	344.727	185.706	21	0.727949	348.566	102.419	19	0.468622	348.664	102.516	19	0.444411	348.29	102.505	19	0.456128	352.269	102.539	18	0.299742	344.587	193.353	20	0.703018	348.194	193.209	21	0.622538	344.63	193.198	20	0.6171	344.464	189.506	21	0.641002	344.357	189.493	21	0.604587	344.357	185.842	21	0.499141
33	1712927093.692702	348.513	106.187	19	0.329157	348.413	106.619	19	0.728849	348.28	106.555	19	0.724237	348.109	128.89	19	0.674073	348.13	132.973	19	0.599648	348.475	110.097	19	0.637908	348.455	129.025	19	0.507251	348.482	132.893	19	0.449123	348.207	136.637	19	0.84364	348.141	136.606	19	0.864161	344.8	163.013	20	0.824101	344.651	185.68	21	0.556651	348.273	136.661	19	0.783467	344.866	163.052	20	0.803708	344.711	185.688	21	0.556536	348.634	102.601	19	0.280578	348.598	106.16	19	0.253439	348.339	102.718	19	0.379636	348.525	106.305	19	0.204214	344.6	193.358	20	0.543527	344.722	189.578	21	0.45052	344.604	193.214	20	0.48817	344.592	189.539	21	0.578778	344.545	189.575	21	0.539847	344.468	189.481	21	0.440842
34	1712927093.725487	348.465	106.286	19	0.208874	348.386	110.19	18	0.576089	348.259	110.056	18	0.564263	348.124	129.023	19	0.545285	348.121	136.431	19	0.457481	348.463	110.241	18	0.498855	348.394	132.615	19	0.43743	348.368	132.917	19	0.35906	348.16	136.672	19	0.783526	348.111	136.641	19	0.797916	344.791	163.015	20	0.77585	344.682	185.727	21	0.539163	348.211	136.671	19	0.724198	344.852	163.069	20	0.755253	344.721	185.778	21	0.533042	348.524	102.64	18	0.164821	348.523	106.279	19	0.154386	348.309	106.209	19	0.219804	348.444	106.474	19	0.156573	344.62	193.435	20	0.532111	344.727	193.192	20	0.435396	344.622	193.253	20	0.463781	344.636	189.547	21	0.562883	344.596	189.601	21	0.527976	344.529	189.538	21	0.420022
35	1712927093.771536	348.467	106.215	18	0.343571	348.361	110.088	18	0.761028	348.24	106.624	18	0.749528	344.835	129.045	19	0.710677	344.853	136.538	19	0.651331	348.424	110.159	18	0.684814	348.369	132.603	19	0.552482	348.401	133.003	19	0.518863	348.146	136.805	19	0.859324	348.088	136.778	19	0.881936	344.786	163.167	20	0.867691	344.63	189.455	21	0.661	348.193	136.829	19	0.813247	344.837	163.192	20	0.843363	344.654	189.493	21	0.677086	348.58	102.652	18	0.297427	348.563	106.178	18	0.259992	348.346	102.757	18	0.397828	348.494	106.282	18	0.206484	344.56	196.933	20	0.613843	344.695	193.321	21	0.526486	344.568	193.395	21	0.585538	344.573	193.277	21	0.636811	344.515	193.272	21	0.597792	344.424	193.199	21	0.498979
36	1712927093.818847	348.43	106.39	18	0.344051	348.311	110.267	18	0.601132	348.059	110.162	18	0.59511	344.706	132.66	18	0.626913	344.869	136.615	19	0.604711	348.573	110.316	18	0.509491	348.591	132.814	18	0.451325	348.504	136.54	18	0.444298	348.086	140.387	19	0.673783	344.819	136.874	19	0.707603	344.746	163.121	19	0.679539	344.658	185.833	21	0.437689	348.23	140.436	19	0.633603	344.903	163.207	19	0.693028	344.741	189.439	21	0.481723	348.467	106.184	18	0.326574	348.519	106.305	18	0.283277	348.177	106.269	18	0.31353	348.417	110.063	18	0.139508	344.595	196.986	20	0.507753	344.758	193.348	21	0.424272	344.681	193.349	21	0.388404	344.589	193.211	21	0.493069	344.464	193.275	21	0.445613	344.509	189.533	21	0.3396
37	1712927093.865674	348.488	102.695	18	0.545899	348.313	106.53	18	0.862794	344.69	106.478	18	0.833887	344.41	129.086	18	0.815051	344.492	136.768	18	0.777839	352.127	106.568	18	0.738498	352.184	132.656	18	0.612524	352.115	136.727	18	0.620844	348.111	140.513	18	0.862839	344.631	140.438	18	0.897481	344.654	166.859	19	0.866059	344.527	193.152	20	0.693826	348.333	140.544	18	0.831581	348.145	166.874	19	0.870535	344.672	193.221	20	0.748459	348.443	102.514	18	0.521662	348.569	102.585	18	0.447695	348.208	102.531	18	0.523752	348.625	102.694	18	0.22081	344.607	197.185	20	0.649004	348.247	197.044	21	0.584924	344.604	196.992	20	0.573732	344.535	196.965	20	0.647287	344.41	196.974	20	0.611852	340.81	193.446	20	0.508811
38	1712927093.912834	348.501	102.609	18	0.588421	348.308	106.475	18	0.858202	344.625	106.402	18	0.843845	344.296	129.028	18	0.804545	344.345	136.753	18	0.78851	352.188	106.521	18	0.726645	352.266	132.627	18	0.579667	352.181	136.723	18	0.589567	348.125	144.122	18	0.876471	344.555	140.495	18	0.901274	344.594	166.914	19	0.874593	344.477	193.224	21	0.715472	348.39	144.123	18	0.840934	348.191	166.929	19	0.876917	344.678	193.284	21	0.776049	348.409	102.443	18	0.584718	348.582	102.478	18	0.491579	348.154	102.475	18	0.561512	348.676	102.565	18	0.229547	344.644	197.255	20	0.650151	348.29	197.114	21	0.596972	344.588	197.027	20	0.579811	344.508	197.06	20	0.665305	344.374	197.055	20	0.635087	340.75	196.965	20	0.521687
39	1712927093.95979	348.422	102.503	17	0.687751	348.188	106.471	17	0.89895	344.436	106.421	18	0.848041	340.676	129.08	18	0.789933	340.82	136.826	18	0.78029	352.116	106.483	17	0.777956	352.167	129.12	18	0.64843	352.104	136.637	18	0.647715	344.783	140.461	18	0.892908	344.426	140.418	18	0.887949	344.537	166.769	19	0.891897	344.475	193.112	20	0.75215	348.351	140.45	18	0.867999	348.224	166.767	19	0.904644	344.711	193.131	20	0.812977	348.284	98.8757	18	0.680818	348.494	102.375	17	0.592804	344.695	102.39	18	0.645778	348.633	102.475	17	0.27213	344.733	197.094	20	0.677947	348.369	196.945	21	0.628373	344.629	193.513	20	0.63717	344.507	196.991	20	0.697977	344.363	196.968	20	0.671419	340.787	193.394	20	0.567775
40	1712927094.006438	348.314	102.57	17	0.643157	348.131	106.484	17	0.877675	344.472	106.439	17	0.821724	340.78	129.05	18	0.786344	344.291	136.781	18	0.786459	348.595	106.519	17	0.753524	348.655	132.582	18	0.599445	348.555	136.552	18	0.605717	344.815	140.371	18	0.881715	344.504	140.347	18	0.886291	344.609	163.231	19	0.868383	344.613	189.46	21	0.680367	348.293	140.36	18	0.851722	348.191	163.24	19	0.876513	344.821	189.488	21	0.73579	348.221	102.401	17	0.639152	348.373	102.439	17	0.55393	344.684	102.482	17	0.59217	348.495	102.572	17	0.263556	348.259	196.983	20	0.676241	348.438	193.379	20	0.603731	344.702	193.354	20	0.57747	344.632	193.354	20	0.666352	344.504	193.36	20	0.629467	344.418	193.202	20	0.516056
41	1712927094.053178	348.522	98.7682	17	0.784432	348.217	106.302	17	0.958413	340.759	106.249	17	0.914324	329.473	128.976	17	0.842759	333.189	136.792	17	0.829092	356.008	106.314	17	0.84339	363.49	128.983	18	0.758731	363.535	136.673	18	0.751045	344.754	140.548	17	0.908299	344.323	140.494	17	0.879522	344.367	166.987	19	0.884145	344.379	193.352	20	0.862084	348.52	140.516	18	0.885566	348.359	167.03	19	0.907956	344.762	193.351	20	0.906125	348.338	94.984	17	0.786481	352.074	95.0761	17	0.698195	344.656	95.0838	17	0.749536	355.879	98.7527	17	0.352935	348.402	197.275	20	0.714758	348.56	197.133	20	0.698769	344.682	197.065	20	0.6737	344.5	197.259	20	0.748784	340.861	197.208	20	0.744985	340.766	197.053	20	0.672095
42	1712927094.099499	348.529	98.8378	17	0.770801	348.237	106.366	17	0.964278	340.806	106.296	17	0.920268	329.484	128.968	17	0.836563	329.55	136.72	18	0.828289	356.005	106.397	17	0.848044	363.509	129.021	18	0.766492	363.536	136.623	18	0.74986	344.749	144.182	18	0.901789	344.337	144.105	18	0.874237	344.375	170.596	19	0.871528	344.444	193.492	20	0.868998	348.481	144.144	18	0.878565	348.298	170.656	19	0.906146	348.144	193.485	20	0.920459	348.36	95.0658	17	0.767546	352.066	98.7206	17	0.682549	344.72	98.6727	17	0.731987	355.867	98.8168	17	0.356014	348.416	200.894	20	0.720987	352.077	197.248	20	0.708577	348.22	197.222	20	0.679411	344.56	200.875	20	0.747222	344.429	197.339	20	0.739693	340.846	197.195	20	0.670069
43	1712927094.146362	348.554	98.7785	17	0.805405	348.261	106.381	17	0.967494	340.792	106.289	17	0.927535	329.446	128.965	17	0.82821	329.523	136.771	18	0.811293	359.664	106.434	17	0.848261	367.157	129.097	18	0.782796	367.162	136.745	18	0.752586	344.765	147.936	18	0.89126	344.343	147.881	18	0.863576	344.384	170.781	19	0.847872	344.47	197.022	20	0.8746	348.505	147.905	18	0.865668	348.248	174.378	19	0.878098	344.714	197.008	20	0.907261	348.379	94.9846	17	0.811835	352.156	95.0573	17	0.728761	344.707	95.0778	17	0.763406	355.95	98.7644	17	0.378065	348.224	201.017	19	0.673566	348.4	200.839	19	0.676831	344.648	197.349	20	0.642663	344.603	201.025	20	0.739757	344.452	200.99	20	0.738438	344.365	197.327	20	0.656079
44	1712927094.192367	348.449	102.356	17	0.776764	348.226	106.484	17	0.945897	340.823	106.408	17	0.892647	333.161	129.071	17	0.802039	337.091	136.805	16	0.793354	355.959	106.506	17	0.823398	363.461	132.618	17	0.748293	363.457	136.695	17	0.748556	344.72	151.653	18	0.883064	344.307	147.979	17	0.853126	344.386	174.459	19	0.830462	344.569	197.153	20	0.864834	348.401	148.001	17	0.859856	348.155	174.419	18	0.858617	344.759	197.08	20	0.878227	348.279	98.668	17	0.765984	348.571	98.7458	17	0.705036	344.679	98.7622	17	0.683251	352.299	98.8078	17	0.396507	348.211	204.758	19	0.642887	348.401	201.026	19	0.617434	344.693	200.903	19	0.615421	344.737	204.774	19	0.760531	344.54	204.761	19	0.754177	344.438	200.963	19	0.633372
45	1712927094.238036	348.413	102.464	17	0.758498	348.213	106.578	17	0.950725	344.3	106.505	17	0.897334	336.963	132.609	17	0.823829	340.745	140.356	17	0.80759	352.316	106.599	17	0.839103	359.72	132.724	17	0.748274	359.69	136.765	17	0.728001	344.732	151.763	17	0.894015	344.405	151.719	17	0.874194	344.438	178.161	19	0.833973	344.602	197.193	19	0.879279	348.336	151.728	17	0.876466	348.144	174.491	18	0.867732	344.757	197.129	19	0.900955	348.257	98.8125	17	0.739136	348.5	98.878	17	0.672903	344.686	102.355	17	0.654807	352.18	102.36	17	0.377336	348.224	208.478	19	0.650144	348.406	204.669	19	0.620408	344.692	200.981	19	0.630186	348.243	208.427	19	0.785417	344.612	208.435	19	0.77527	344.436	201	19	0.657293
46	1712927094.269802	348.493	102.411	16	0.78112	348.234	110.082	17	0.927604	340.875	106.524	17	0.883769	333.28	132.613	17	0.790383	340.653	140.391	16	0.747325	355.885	110.128	17	0.81491	359.728	132.853	17	0.735741	359.626	140.459	17	0.675301	344.711	155.462	17	0.884469	344.332	151.807	17	0.851657	344.409	181.959	19	0.827145	344.539	197.338	19	0.853377	348.357	155.435	17	0.864316	348.16	178.21	18	0.867945	344.738	197.295	19	0.891494	348.312	98.7363	16	0.777758	348.613	98.7865	16	0.699265	344.706	102.349	17	0.700723	352.277	98.8592	16	0.34226	348.205	212.287	18	0.645012	348.384	208.492	19	0.604242	344.649	204.748	19	0.626446	348.201	212.227	18	0.767552	344.548	212.216	19	0.760983	344.38	204.714	19	0.630697
47	1712927094.303072	352.065	98.7849	16	0.845661	348.269	106.571	16	0.957999	337.082	106.485	16	0.917562	322.026	132.667	19	0.88596	329.526	140.454	19	0.792794	363.417	110.084	16	0.853984	370.894	132.807	17	0.824795	370.924	140.423	18	0.782308	344.671	159.196	18	0.916348	340.791	159.161	18	0.86999	344.332	185.798	19	0.84279	344.465	204.703	18	0.873629	348.488	159.182	17	0.897254	348.331	185.773	18	0.899724	344.682	204.646	18	0.889573	348.388	94.9983	16	0.867872	352.286	95.0146	16	0.774319	344.646	98.7269	16	0.82135	359.701	98.7617	16	0.376627	344.724	219.648	18	0.699071	348.316	215.991	18	0.66617	344.639	212.196	19	0.699033	344.711	219.789	18	0.819355	344.454	219.767	18	0.813429	344.385	212.277	19	0.695882
48	1712927094.347725	348.49	102.481	16	0.789317	348.173	110.171	16	0.931184	340.673	106.6	16	0.871183	325.693	132.771	19	0.825839	336.951	140.5	16	0.765715	355.877	110.178	16	0.847093	363.416	132.954	17	0.777457	363.459	140.521	17	0.703513	344.638	159.273	17	0.916317	340.821	159.233	17	0.870227	344.432	189.478	19	0.852645	344.533	208.455	19	0.851709	348.358	159.236	17	0.901256	348.263	185.806	18	0.885889	344.694	208.418	19	0.869087	348.297	98.7987	16	0.791407	352.068	98.8553	16	0.694248	344.624	102.396	16	0.7246	352.292	102.35	16	0.321751	348.237	219.823	18	0.686436	348.351	219.756	18	0.642119	344.642	216.064	18	0.693159	348.277	219.855	18	0.803638	344.577	219.856	18	0.798428	344.395	216.046	18	0.677793
49	1712927094.395707	352.105	102.443	16	0.833628	348.296	110.233	16	0.930915	337.066	110.115	16	0.897501	321.97	132.884	19	0.91593	322.032	151.75	22	0.815594	363.464	110.287	16	0.838808	371.02	136.521	17	0.840898	370.995	148.004	17	0.775077	344.673	162.915	17	0.963243	340.748	162.891	17	0.914015	344.363	193.111	18	0.834716	344.465	219.682	18	0.892928	348.531	162.902	17	0.924616	348.384	189.585	18	0.916228	344.656	219.655	18	0.896986	348.41	98.746	16	0.847875	355.9	98.7454	16	0.756591	344.668	102.398	16	0.807114	363.413	102.41	16	0.380786	348.264	223.562	18	0.691543	348.402	223.5	18	0.684201	344.613	219.866	18	0.751972	348.257	223.684	18	0.811967	344.484	223.687	18	0.814357	344.364	223.482	18	0.730711
50	1712927094.443006	348.591	102.549	16	0.810212	348.303	110.301	16	0.908458	340.699	110.14	16	0.888388	322.022	132.914	18	0.889066	329.397	155.443	0	0.781612	359.774	113.906	16	0.805992	370.921	136.588	17	0.791925	367.297	147.96	17	0.73063	344.703	162.93	17	0.957775	340.811	162.893	17	0.905307	344.361	189.613	18	0.831621	344.428	216.046	18	0.830319	348.509	162.924	17	0.918435	348.398	193.111	17	0.904461	344.733	219.681	18	0.872412	348.408	98.8737	16	0.816635	352.259	102.389	16	0.738246	344.71	102.47	16	0.743806	359.695	102.57	16	0.41613	348.278	223.57	18	0.684636	348.415	223.518	18	0.667728	344.664	223.377	18	0.725114	344.637	223.592	18	0.781432	344.387	223.581	18	0.770618	340.842	223.414	18	0.647956
51	1712927094.488997	352.103	102.61	15	0.789702	348.189	113.912	16	0.905619	336.972	110.302	16	0.849775	321.912	136.534	0	0.898204	321.984	163.073	23	0.806415	359.673	113.915	16	0.815581	370.937	136.587	16	0.77543	371.01	155.499	16	0.716624	344.694	162.96	16	0.933532	340.778	162.956	16	0.888563	340.848	193.201	19	0.842346	344.332	219.68	18	0.819506	348.547	162.929	16	0.89913	348.528	193.183	18	0.901461	344.761	219.714	18	0.861933	348.421	102.408	16	0.805995	352.266	102.427	15	0.66897	344.662	102.525	16	0.811198	359.689	102.489	16	0.273531	348.404	223.591	18	0.645074	348.545	223.525	18	0.638719	344.637	223.362	18	0.708399	344.595	223.646	18	0.814887	340.781	223.635	18	0.793546	340.742	223.472	18	0.660581
52	1712927094.536039	348.578	102.619	16	0.814476	348.208	113.909	16	0.907232	336.961	110.273	16	0.856416	321.93	136.511	17	0.896153	321.974	162.945	22	0.819451	359.75	113.924	16	0.817378	371.03	136.603	16	0.812287	370.976	155.484	16	0.744172	344.664	163.036	16	0.96513	340.721	163.015	16	0.909878	340.744	193.286	19	0.853257	344.345	219.751	18	0.829705	348.522	163.039	16	0.934387	348.438	193.335	17	0.92339	344.752	219.81	18	0.849977	348.359	102.42	16	0.831483	352.223	102.444	15	0.729758	344.63	102.535	16	0.786357	359.689	102.514	15	0.364059	348.306	223.63	18	0.651437	348.46	223.579	18	0.652535	344.667	223.411	18	0.69507	344.571	223.649	18	0.791709	340.787	223.657	18	0.774872	340.777	223.519	18	0.657383
53	1712927094.582162	348.526	102.613	15	0.780775	348.224	113.896	16	0.913271	336.927	110.258	16	0.855052	321.837	136.495	19	0.914515	321.853	162.925	20	0.849344	363.434	113.926	15	0.827476	371.083	136.644	16	0.836921	371.036	159.256	16	0.791596	344.667	163.092	16	0.971173	340.716	163.067	16	0.916281	340.682	193.399	18	0.860338	340.842	219.823	18	0.808838	348.539	163.111	16	0.943959	348.419	193.453	17	0.929819	344.731	223.353	18	0.82256	348.308	102.417	15	0.784762	352.138	102.431	15	0.692551	344.605	102.539	16	0.726798	355.961	102.47	15	0.399522	348.341	223.656	18	0.632332	348.479	223.601	18	0.633342	344.646	223.439	18	0.663629	344.525	223.71	18	0.740767	340.773	223.713	18	0.731892	340.719	223.578	18	0.640176
54	1712927094.616749	348.51	102.661	15	0.809275	348.306	113.939	15	0.931542	337.008	110.265	15	0.876382	321.835	136.499	20	0.927071	318.242	159.187	18	0.872054	367.196	114.029	15	0.841131	374.69	136.781	15	0.864069	371.091	162.886	16	0.84032	344.682	163.143	16	1.01017	340.705	163.094	16	0.948399	336.967	193.423	17	0.869252	337.026	223.44	18	0.854929	348.573	163.182	16	0.970875	348.406	193.463	17	0.935718	344.665	223.407	18	0.891558	348.295	102.466	15	0.821092	352.133	102.472	15	0.7479	344.614	102.605	15	0.726823	355.947	102.532	15	0.513915	348.347	227.244	18	0.695062	348.502	223.689	18	0.695117	344.57	223.468	18	0.740574	340.827	227.327	18	0.767123	336.939	227.293	18	0.754191	333.289	223.686	18	0.711933
55	1712927094.659067	348.44	102.583	15	0.889471	348.294	113.916	15	0.931194	333.288	110.282	17	0.869702	318.331	136.512	22	0.946162	318.223	159.27	0	0.898494	367.278	114.002	15	0.851015	374.7	136.766	15	0.882596	371.07	162.949	15	0.878919	344.666	163.096	16	1.02105	340.667	163.045	16	0.949252	336.985	193.336	17	0.867022	329.466	223.406	18	0.863862	348.566	163.133	16	0.9896	348.413	193.407	17	0.9569	344.578	223.422	18	0.917654	348.24	102.37	15	0.897506	352.103	102.375	15	0.833173	344.514	102.542	15	0.78586	355.943	102.494	15	0.580574	348.241	227.261	18	0.735097	348.39	223.716	18	0.736803	344.456	223.488	18	0.769473	333.21	227.238	18	0.789637	325.634	223.734	18	0.805542	325.722	223.69	18	0.760986
56	1712927094.691036	348.357	102.605	15	0.91276	348.223	113.993	15	0.918204	329.53	113.935	0	0.851424	318.237	136.587	22	0.941992	318.197	159.278	18	0.864772	367.184	114.03	15	0.841292	374.68	140.374	15	0.873163	371.022	163.042	15	0.889085	344.574	163.176	15	1.00349	336.958	163.11	16	0.921513	333.171	193.472	17	0.866596	329.392	223.494	18	0.870177	348.502	163.224	15	0.997268	348.372	196.98	17	0.936905	344.591	223.558	18	0.914744	344.767	102.386	15	0.918925	348.564	102.39	15	0.859358	344.422	102.573	15	0.801812	355.86	102.515	15	0.598682	348.217	227.433	18	0.703892	348.368	227.333	18	0.717529	344.467	223.62	18	0.758663	333.17	227.389	18	0.796283	322.004	227.333	18	0.821589	325.647	223.758	18	0.764304
57	1712927094.738032	348.322	102.626	15	0.920237	348.213	117.671	15	0.918639	329.462	113.99	19	0.852893	318.235	136.666	21	0.962803	318.179	159.325	18	0.875914	367.224	117.741	15	0.846987	374.732	140.399	15	0.889921	371.104	163.062	15	0.912719	344.554	163.238	15	1.01637	336.932	163.176	15	0.9353	329.52	193.498	17	0.880633	329.396	223.569	18	0.906826	348.499	166.688	15	1.01324	348.323	197.055	17	0.939194	344.535	223.65	18	0.917433	344.724	102.399	15	0.917992	348.541	102.403	15	0.866729	344.369	102.582	15	0.788187	355.882	102.55	15	0.64246	344.509	227.479	18	0.670259	344.736	227.398	18	0.683984	344.439	223.69	18	0.753986	325.751	227.458	17	0.829639	321.866	227.41	17	0.869648	325.716	227.222	17	0.798164
58	1712927094.784456	344.725	106.229	15	0.918796	344.699	125.184	15	0.935217	325.655	121.535	19	0.849583	318.124	140.349	22	0.93431	318.07	163.023	18	0.900965	363.548	125.225	14	0.839652	374.792	144.136	15	0.888053	374.624	163.221	15	0.955956	344.481	166.916	15	0.999516	329.528	166.825	16	0.939064	329.474	197.328	17	0.875731	325.74	227.363	17	0.864398	348.457	166.972	15	1.01288	344.681	201.003	17	0.8962	340.689	227.478	17	0.829667	344.508	102.591	15	0.909317	348.339	102.584	14	0.886167	340.74	102.748	15	0.729528	352.1	102.685	14	0.71948	329.465	238.691	16	0.626784	340.752	234.919	17	0.623749	337.048	231.121	17	0.660992	321.851	234.907	17	0.753414	318.22	234.892	17	0.758859	325.65	231.081	17	0.716292
59	1712927094.830817	344.683	106.316	14	0.912219	344.643	125.262	14	0.942793	325.654	125.246	17	0.857558	318.12	140.381	21	0.924663	318.014	162.967	17	0.910577	359.753	125.291	14	0.84115	374.689	144.173	15	0.872867	371.111	163.235	15	0.948612	344.443	166.958	15	0.982397	329.488	166.876	16	0.933372	325.707	200.908	19	0.890484	325.765	227.541	17	0.871174	348.402	167	15	1.00639	344.638	204.649	17	0.890483	340.854	231.09	17	0.836605	344.468	102.678	14	0.904612	348.283	102.679	14	0.882829	340.686	106.242	15	0.720968	348.545	106.203	14	0.707178	333.288	242.436	16	0.618205	344.394	238.653	17	0.632273	340.796	231.259	17	0.667896	321.938	238.733	16	0.774626	318.27	238.705	17	0.781561	325.697	231.295	17	0.729814
60	1712927094.877984	344.694	106.352	14	0.948781	344.669	128.975	14	0.955811	322.06	128.943	19	0.86925	318.085	140.537	21	0.905837	314.507	163.169	21	0.899685	367.181	129.057	14	0.857578	374.732	151.699	14	0.887462	371.042	166.899	15	0.926894	344.441	170.585	15	0.945938	329.435	167.027	15	0.916183	325.647	204.642	18	0.863991	329.458	231.157	17	0.848233	348.421	170.651	15	0.963264	344.579	208.434	17	0.882774	344.35	231.157	17	0.829315	344.465	102.707	14	0.934463	348.327	102.714	14	0.923973	340.664	106.274	14	0.737229	352.144	106.253	14	0.740467	333.185	242.512	16	0.621082	340.811	242.431	16	0.629828	340.834	234.895	17	0.672191	321.887	242.486	16	0.751683	318.249	242.467	16	0.760609	0	0	0	0
61	1712927094.925659	344.647	106.476	14	0.955961	344.639	132.674	14	0.978686	322.023	132.651	0	0.889765	317.978	148.029	0	0.900008	314.351	166.929	0	0.902358	363.507	132.746	14	0.866792	374.686	155.521	14	0.896365	371.093	170.598	14	0.888145	344.519	170.798	14	0.916882	329.484	170.693	15	0.884468	325.755	208.478	18	0.82979	329.477	234.998	16	0.808414	348.546	174.382	15	0.902465	344.58	212.189	17	0.891821	340.775	234.947	17	0.799628	344.42	106.258	14	0.95084	348.259	106.272	14	0.954622	337.034	106.411	14	0.76466	352.08	106.421	14	0.743801	325.766	249.957	16	0.627758	337.081	246.334	16	0.618951	340.666	238.753	17	0.658688	321.914	249.931	16	0.72598	318.254	249.938	16	0.741094	329.444	242.515	16	0.65092
62	1712927094.972017	344.608	110.114	14	0.925386	344.592	132.729	14	0.983085	321.972	132.715	15	0.895737	317.988	151.773	17	0.904774	314.466	170.583	17	0.868839	359.76	132.799	14	0.877789	374.589	155.564	14	0.901609	371.038	167.074	14	0.904322	344.411	174.448	15	0.904779	329.411	170.76	15	0.877192	325.672	208.531	0	0.848243	325.741	238.764	16	0.813209	348.386	174.512	15	0.925952	344.52	212.234	17	0.894372	340.71	235.023	17	0.803414	344.389	106.42	13	0.91968	348.211	106.429	13	0.934678	336.962	106.538	14	0.714942	348.555	106.529	13	0.739896	329.485	249.974	16	0.661885	340.689	246.297	16	0.651168	337.018	242.483	16	0.686351	321.912	250.012	16	0.749493	318.253	250.006	16	0.765352	325.659	246.307	16	0.687716
63	1712927095.018501	344.552	110.179	13	0.885522	344.521	132.764	14	0.995513	321.827	132.766	14	0.909032	314.406	155.497	15	0.931938	314.331	167.036	15	0.903596	359.697	132.82	13	0.893482	374.588	159.218	14	0.914633	370.95	178.238	14	0.873513	340.835	178.273	14	0.891274	325.614	174.501	14	0.875479	321.952	215.964	17	0.871319	321.868	246.318	16	0.868039	348.312	181.964	14	0.931159	344.584	215.924	17	0.857866	340.736	238.679	17	0.733102	344.34	106.486	13	0.874286	344.755	106.49	13	0.896594	333.216	106.575	14	0.700269	348.449	110.101	13	0.690764	333.282	249.958	16	0.580201	340.776	246.273	16	0.576448	340.643	238.773	17	0.589222	321.812	253.8	16	0.835049	318.064	253.779	16	0.856527	321.839	253.617	16	0.772804
64	1712927095.065613	344.504	110.289	13	0.906237	344.471	132.845	13	0.985838	318.325	132.87	15	0.920467	314.457	159.192	15	0.943846	314.401	170.658	15	0.902278	356.006	132.863	13	0.897766	371.082	159.246	14	0.902482	370.957	174.503	14	0.855784	340.854	178.277	14	0.895042	325.646	178.152	14	0.872525	321.87	212.306	17	0.878436	318.326	249.912	16	0.898362	348.346	181.941	14	0.923927	348.218	212.274	16	0.862691	344.463	234.909	17	0.75925	340.79	106.581	13	0.89639	344.692	106.577	13	0.932485	329.527	110.162	14	0.730108	348.429	110.217	13	0.707802	340.861	246.295	16	0.575666	344.641	242.478	17	0.584163	344.36	234.924	17	0.604362	321.955	253.871	16	0.886013	318.113	253.874	16	0.916409	318.298	253.616	16	0.82164
65	1712927095.112195	344.436	110.249	13	0.902177	344.475	132.819	13	0.998955	318.336	132.807	14	0.922245	314.408	159.253	14	0.986746	314.245	170.686	14	0.914005	355.964	132.876	13	0.918817	370.952	159.361	14	0.912341	367.221	185.683	14	0.857745	340.755	185.665	14	0.899767	321.993	178.287	14	0.890282	321.886	219.7	17	0.90492	318.332	249.92	16	0.880538	348.229	185.729	14	0.949323	344.675	219.66	17	0.880507	344.394	238.783	17	0.752355	340.717	106.533	13	0.882367	344.632	106.537	13	0.936519	329.461	110.16	14	0.628948	348.388	110.129	13	0.789818	340.75	249.978	16	0.581828	344.505	246.284	16	0.581458	340.768	242.504	16	0.605991	318.299	253.814	16	0.862222	318.03	253.817	16	0.885545	318.315	253.654	16	0.809684
